transaction_id,step,payment_type,amount,sender_upi,receiver_upi,fraud_label,fraud_type
9150,567,QR_SCAN_PAY,44149.37,UPI_85011454,UPI_19670394,0,NORMAL
9151,231,MERCHANT_PAY,47654.35,UPI_60780024,UPI_29909334,0,NORMAL
9152,574,UPI_TRANSFER,1953.31,UPI_11087766,UPI_24806172,1,MICRO_VELOCITY
9153,240,WALLET_PAYMENT,2960.26,UPI_60154944,UPI_53973137,0,NORMAL
9154,90,WALLET_PAYMENT,4552.53,UPI_59748949,UPI_73821384,0,NORMAL
9155,232,QR_SCAN_PAY,38839.54,UPI_83255387,UPI_20814452,1,ACCOUNT_TAKEOVER
9156,457,MERCHANT_PAY,9470.9,UPI_71569905,UPI_66201405,0,NORMAL
9157,233,MERCHANT_PAY,36286.17,UPI_84584735,UPI_77609450,0,NORMAL
9158,354,UPI_TRANSFER,22066.6,UPI_67144096,UPI_90957701,0,NORMAL
9159,333,WALLET_PAYMENT,41813.57,UPI_37153932,UPI_35333220,0,NORMAL
9160,439,WALLET_PAYMENT,40428.73,UPI_35315699,UPI_93212928,0,NORMAL
9161,375,QR_SCAN_PAY,47983.33,UPI_83673435,UPI_53911445,0,NORMAL
9162,292,QR_SCAN_PAY,12555.64,UPI_91765768,UPI_67465645,0,NORMAL
9163,345,MERCHANT_PAY,11465.81,UPI_19426877,UPI_11664701,0,NORMAL
9164,664,WALLET_PAYMENT,1580.24,UPI_24366904,UPI_90314006,0,NORMAL
9165,428,UPI_TRANSFER,20523.75,UPI_96990333,UPI_47179284,0,NORMAL
9166,657,BILL_PAY,22955.86,UPI_17257519,UPI_66568414,0,NORMAL
9167,130,UPI_TRANSFER,48225.87,UPI_59120170,UPI_68251813,0,NORMAL
9168,141,QR_SCAN_PAY,41540.11,UPI_57797058,UPI_14795547,0,NORMAL
9169,415,UPI_TRANSFER,8343.75,UPI_93548368,UPI_86984619,0,NORMAL
9170,93,WALLET_PAYMENT,39925.48,UPI_99717729,UPI_82454569,0,NORMAL
9171,626,MERCHANT_PAY,8919.07,UPI_73240190,UPI_29808297,0,NORMAL
9172,284,BILL_PAY,3892.86,UPI_72979400,UPI_86957496,0,NORMAL
9173,655,MERCHANT_PAY,41854.95,UPI_55692264,UPI_60276428,0,NORMAL
9174,223,BILL_PAY,48798.1,UPI_75432275,UPI_74819295,0,NORMAL
9175,463,BILL_PAY,4410.49,UPI_31118276,UPI_66941830,0,NORMAL
9176,545,WALLET_PAYMENT,40697.17,UPI_36236135,UPI_53436850,1,MICRO_VELOCITY
9177,276,WALLET_PAYMENT,42961.34,UPI_68725356,UPI_26703692,0,NORMAL
9178,682,QR_SCAN_PAY,5942.19,UPI_54714820,UPI_26135455,0,NORMAL
9179,140,QR_SCAN_PAY,14166.26,UPI_12664131,UPI_75362855,0,NORMAL
9180,357,BILL_PAY,36684.36,UPI_95673208,UPI_66869518,0,NORMAL
9181,713,QR_SCAN_PAY,40387.48,UPI_99266439,UPI_35151802,0,NORMAL
9182,23,WALLET_PAYMENT,17701.94,UPI_96416646,UPI_19399892,0,NORMAL
9183,736,QR_SCAN_PAY,8000.67,UPI_32964132,UPI_26932747,0,NORMAL
9184,270,BILL_PAY,32418.98,UPI_43387408,UPI_96004987,0,NORMAL
9185,665,MERCHANT_PAY,35099.92,UPI_41278747,UPI_51293132,0,NORMAL
9186,333,UPI_TRANSFER,25182.87,UPI_66520773,UPI_34007399,0,NORMAL
9187,85,QR_SCAN_PAY,7251.33,UPI_55491433,UPI_54637609,0,NORMAL
9188,621,WALLET_PAYMENT,42225.11,UPI_75659311,UPI_72339366,0,NORMAL
9189,31,MERCHANT_PAY,32265.07,UPI_15657653,UPI_28873150,0,NORMAL
9190,741,WALLET_PAYMENT,43458.87,UPI_31391395,UPI_67834113,1,ACCOUNT_TAKEOVER
9191,240,QR_SCAN_PAY,46648.79,UPI_14364190,UPI_52968380,0,NORMAL
9192,363,BILL_PAY,40285.86,UPI_36384320,UPI_96855708,1,SOCIAL_ENGINEERING
9193,389,UPI_TRANSFER,47933.08,UPI_89917314,UPI_43107683,0,NORMAL
9194,653,UPI_TRANSFER,47713.12,UPI_63160186,UPI_50037669,0,NORMAL
9195,668,MERCHANT_PAY,30969.13,UPI_69103902,UPI_91497094,0,NORMAL
9196,299,UPI_TRANSFER,36410.06,UPI_75083932,UPI_78872406,0,NORMAL
9197,371,BILL_PAY,34971.93,UPI_14098104,UPI_92950107,0,NORMAL
9198,99,WALLET_PAYMENT,31058.7,UPI_59009643,UPI_65324599,0,NORMAL
9199,47,BILL_PAY,972.66,UPI_53918496,UPI_55380771,0,NORMAL
9200,422,MERCHANT_PAY,17798.55,UPI_73748873,UPI_62227241,0,NORMAL
9201,480,MERCHANT_PAY,5008.42,UPI_58845029,UPI_83836764,0,NORMAL
9202,579,UPI_TRANSFER,15016.45,UPI_66767294,UPI_30040963,0,NORMAL
9203,62,BILL_PAY,3432.9,UPI_52185544,UPI_67603795,0,NORMAL
9204,109,WALLET_PAYMENT,46001.97,UPI_77203691,UPI_75046788,0,NORMAL
9205,679,BILL_PAY,22569.24,UPI_76808159,UPI_82212298,0,NORMAL
9206,549,WALLET_PAYMENT,9472.28,UPI_64500192,UPI_23975169,0,NORMAL
9207,119,WALLET_PAYMENT,29241.04,UPI_71977857,UPI_98151039,0,NORMAL
9208,598,BILL_PAY,9826.56,UPI_46102765,UPI_69135592,0,NORMAL
9209,382,QR_SCAN_PAY,40222.99,UPI_59704577,UPI_65640629,0,NORMAL
9210,392,BILL_PAY,15299.43,UPI_61946106,UPI_44008683,0,NORMAL
9211,52,WALLET_PAYMENT,15748.46,UPI_29908553,UPI_37406138,0,NORMAL
9212,603,MERCHANT_PAY,43498.2,UPI_94380275,UPI_43366816,0,NORMAL
9213,289,MERCHANT_PAY,27962.35,UPI_28667237,UPI_46226302,0,NORMAL
9214,337,UPI_TRANSFER,44365.67,UPI_31456257,UPI_95618222,0,NORMAL
9215,204,MERCHANT_PAY,20647.34,UPI_50799976,UPI_65860247,0,NORMAL
9216,238,QR_SCAN_PAY,17199.67,UPI_55933372,UPI_56035572,0,NORMAL
9217,382,WALLET_PAYMENT,25312.62,UPI_16195433,UPI_64277870,0,NORMAL
9218,667,BILL_PAY,3079.28,UPI_67990439,UPI_61423709,0,NORMAL
9219,136,BILL_PAY,7714.27,UPI_71104664,UPI_44821613,0,NORMAL
9220,407,QR_SCAN_PAY,10979.98,UPI_95999269,UPI_17088509,0,NORMAL
9221,508,MERCHANT_PAY,40834.78,UPI_22329764,UPI_63408562,0,NORMAL
9222,362,WALLET_PAYMENT,36691.27,UPI_73122641,UPI_60354549,0,NORMAL
9223,381,MERCHANT_PAY,9669.4,UPI_83753427,UPI_42781634,0,NORMAL
9224,576,UPI_TRANSFER,13840.99,UPI_19824433,UPI_99106523,0,NORMAL
9225,635,MERCHANT_PAY,47213.37,UPI_65176263,UPI_43096056,0,NORMAL
9226,254,UPI_TRANSFER,4294.72,UPI_90879491,UPI_80874753,0,NORMAL
9227,477,BILL_PAY,27375.02,UPI_91395195,UPI_88456931,0,NORMAL
9228,114,WALLET_PAYMENT,26102.74,UPI_15192502,UPI_46759117,1,FAKE_MERCHANT
9229,20,UPI_TRANSFER,36286.76,UPI_38504291,UPI_72608938,0,NORMAL
9230,528,MERCHANT_PAY,13075.46,UPI_62979528,UPI_23643147,0,NORMAL
9231,145,MERCHANT_PAY,46738.96,UPI_33828365,UPI_79541910,0,NORMAL
9232,208,BILL_PAY,20532.09,UPI_62097277,UPI_13787407,0,NORMAL
9233,531,QR_SCAN_PAY,14289.55,UPI_35516706,UPI_50684820,1,MICRO_VELOCITY
9234,376,QR_SCAN_PAY,16846.79,UPI_64343685,UPI_98947806,0,NORMAL
9235,504,MERCHANT_PAY,17439.37,UPI_17800878,UPI_33995286,0,NORMAL
9236,166,QR_SCAN_PAY,9950.43,UPI_74474518,UPI_19119675,0,NORMAL
9237,550,WALLET_PAYMENT,46403.06,UPI_53868413,UPI_66131960,0,NORMAL
9238,181,QR_SCAN_PAY,8747.88,UPI_52077632,UPI_34984600,0,NORMAL
9239,617,WALLET_PAYMENT,44142.22,UPI_59987642,UPI_13053858,0,NORMAL
9240,612,MERCHANT_PAY,20249.44,UPI_22773049,UPI_53803874,0,NORMAL
9241,602,MERCHANT_PAY,13467.48,UPI_93104758,UPI_87751942,0,NORMAL
9242,444,MERCHANT_PAY,9929.46,UPI_47401790,UPI_40170564,0,NORMAL
9243,332,BILL_PAY,25219.59,UPI_64960392,UPI_57922463,0,NORMAL
9244,503,QR_SCAN_PAY,33464.58,UPI_89529643,UPI_38454168,0,NORMAL
9245,79,UPI_TRANSFER,44911.56,UPI_29641901,UPI_34540005,0,NORMAL
9246,585,UPI_TRANSFER,32624.07,UPI_44270350,UPI_51649484,0,NORMAL
9247,688,MERCHANT_PAY,24185.71,UPI_16794455,UPI_13426022,0,NORMAL
9248,396,QR_SCAN_PAY,1678.64,UPI_60104756,UPI_74574849,0,NORMAL
9249,608,WALLET_PAYMENT,45771.77,UPI_52257071,UPI_60324821,0,NORMAL
9250,103,UPI_TRANSFER,45118.95,UPI_18290119,UPI_32423868,0,NORMAL
9251,402,MERCHANT_PAY,18938.95,UPI_37601371,UPI_89458184,0,NORMAL
9252,224,UPI_TRANSFER,1456.59,UPI_43115519,UPI_80618881,0,NORMAL
9253,518,UPI_TRANSFER,36669.81,UPI_67263017,UPI_94987052,0,NORMAL
9254,634,UPI_TRANSFER,39585.09,UPI_66404624,UPI_67552071,0,NORMAL
9255,236,MERCHANT_PAY,27125.58,UPI_16103586,UPI_52511951,0,NORMAL
9256,427,MERCHANT_PAY,20146.73,UPI_75702302,UPI_30608864,0,NORMAL
9257,116,BILL_PAY,42557.39,UPI_29435917,UPI_11529759,0,NORMAL
9258,163,BILL_PAY,9629.86,UPI_54281338,UPI_84900231,0,NORMAL
9259,226,BILL_PAY,21980.71,UPI_41168503,UPI_56153695,0,NORMAL
9260,230,UPI_TRANSFER,1229.18,UPI_57210285,UPI_12655828,0,NORMAL
9261,182,QR_SCAN_PAY,8204.71,UPI_85450535,UPI_37277944,0,NORMAL
9262,249,MERCHANT_PAY,47041.86,UPI_89478449,UPI_69056659,0,NORMAL
9263,318,BILL_PAY,28906.27,UPI_81233286,UPI_22284352,0,NORMAL
9264,210,QR_SCAN_PAY,40280.59,UPI_62680286,UPI_16332052,0,NORMAL
9265,656,BILL_PAY,24327.59,UPI_18017723,UPI_48386694,0,NORMAL
9266,392,BILL_PAY,41742.18,UPI_34539838,UPI_80730616,0,NORMAL
9267,96,QR_SCAN_PAY,26949.83,UPI_49305109,UPI_27491833,0,NORMAL
9268,86,BILL_PAY,231.86,UPI_67814913,UPI_33642504,0,NORMAL
9269,415,UPI_TRANSFER,44985.45,UPI_86167235,UPI_24067285,0,NORMAL
9270,394,UPI_TRANSFER,7432.56,UPI_52200057,UPI_70329345,0,NORMAL
9271,696,UPI_TRANSFER,22530.49,UPI_87711457,UPI_70808692,0,NORMAL
9272,633,WALLET_PAYMENT,23836.33,UPI_57964166,UPI_28838674,0,NORMAL
9273,501,BILL_PAY,2366.58,UPI_32879022,UPI_34512827,0,NORMAL
9274,604,WALLET_PAYMENT,2658.25,UPI_95746893,UPI_82579525,0,NORMAL
9275,582,MERCHANT_PAY,38128.78,UPI_57280426,UPI_79854532,0,NORMAL
9276,133,QR_SCAN_PAY,15026.04,UPI_79961503,UPI_93127084,0,NORMAL
9277,649,MERCHANT_PAY,20484.36,UPI_13919760,UPI_81598397,0,NORMAL
9278,314,WALLET_PAYMENT,28207.81,UPI_48284159,UPI_97710089,0,NORMAL
9279,699,UPI_TRANSFER,18672.44,UPI_37714166,UPI_57981248,0,NORMAL
9280,221,BILL_PAY,38753.0,UPI_36435853,UPI_68702617,1,MICRO_VELOCITY
9281,438,BILL_PAY,44223.81,UPI_15632080,UPI_38430011,0,NORMAL
9282,46,UPI_TRANSFER,2990.6,UPI_20811039,UPI_82313658,0,NORMAL
9283,192,BILL_PAY,31771.99,UPI_80057147,UPI_10872596,0,NORMAL
9284,520,QR_SCAN_PAY,15886.41,UPI_76810675,UPI_71848587,0,NORMAL
9285,379,QR_SCAN_PAY,29165.85,UPI_76650612,UPI_94843237,0,NORMAL
9286,691,QR_SCAN_PAY,24197.95,UPI_61140070,UPI_40583245,0,NORMAL
9287,334,MERCHANT_PAY,16687.26,UPI_63944067,UPI_29267184,0,NORMAL
9288,39,UPI_TRANSFER,4745.31,UPI_57363037,UPI_43979551,0,NORMAL
9289,293,QR_SCAN_PAY,27974.2,UPI_51367005,UPI_90023462,0,NORMAL
9290,690,WALLET_PAYMENT,5644.06,UPI_34660670,UPI_86492514,0,NORMAL
9291,162,QR_SCAN_PAY,7810.22,UPI_45177760,UPI_37636406,0,NORMAL
9292,331,MERCHANT_PAY,49108.85,UPI_16197888,UPI_40587446,0,NORMAL
9293,104,WALLET_PAYMENT,15838.68,UPI_65181920,UPI_59658121,0,NORMAL
9294,161,UPI_TRANSFER,29223.89,UPI_48710243,UPI_29616290,0,NORMAL
9295,635,UPI_TRANSFER,13615.24,UPI_57920703,UPI_66936527,1,ACCOUNT_TAKEOVER
9296,54,QR_SCAN_PAY,43276.14,UPI_51830015,UPI_12478597,1,ACCOUNT_TAKEOVER
9297,34,WALLET_PAYMENT,14170.59,UPI_18785118,UPI_57724158,0,NORMAL
9298,242,WALLET_PAYMENT,18347.42,UPI_43806116,UPI_79366851,0,NORMAL
9299,113,QR_SCAN_PAY,30421.34,UPI_41811965,UPI_56975677,0,NORMAL
9300,318,QR_SCAN_PAY,43499.99,UPI_22212102,UPI_60641359,0,NORMAL
9301,23,BILL_PAY,40811.63,UPI_92571367,UPI_70615301,0,NORMAL
9302,558,BILL_PAY,13196.67,UPI_83099927,UPI_70724543,0,NORMAL
9303,647,QR_SCAN_PAY,41478.6,UPI_35250929,UPI_46880380,0,NORMAL
9304,118,MERCHANT_PAY,35061.26,UPI_38358595,UPI_26812587,0,NORMAL
9305,701,BILL_PAY,49491.48,UPI_60237560,UPI_78783565,0,NORMAL
9306,643,QR_SCAN_PAY,46772.71,UPI_75330392,UPI_37417997,0,NORMAL
9307,212,WALLET_PAYMENT,26659.17,UPI_88718582,UPI_53697379,0,NORMAL
9308,418,BILL_PAY,37497.68,UPI_13486127,UPI_28877334,0,NORMAL
9309,113,MERCHANT_PAY,28511.13,UPI_88688316,UPI_25986931,1,SOCIAL_ENGINEERING
9310,44,UPI_TRANSFER,29751.8,UPI_31843416,UPI_30360248,0,NORMAL
9311,128,WALLET_PAYMENT,5079.53,UPI_67324790,UPI_11827982,0,NORMAL
9312,158,MERCHANT_PAY,117.27,UPI_51225962,UPI_38407999,0,NORMAL
9313,394,MERCHANT_PAY,2414.08,UPI_71087639,UPI_48513158,0,NORMAL
9314,512,MERCHANT_PAY,48331.7,UPI_98988586,UPI_75535250,0,NORMAL
9315,45,WALLET_PAYMENT,6317.78,UPI_65032676,UPI_71325234,0,NORMAL
9316,108,MERCHANT_PAY,2224.26,UPI_44258208,UPI_80099136,0,NORMAL
9317,219,UPI_TRANSFER,15485.66,UPI_57273549,UPI_87046086,0,NORMAL
9318,443,BILL_PAY,29411.06,UPI_21513842,UPI_99618914,0,NORMAL
9319,315,WALLET_PAYMENT,47423.29,UPI_31842532,UPI_53798629,0,NORMAL
9320,177,MERCHANT_PAY,34995.88,UPI_21353722,UPI_69237014,0,NORMAL
9321,228,QR_SCAN_PAY,13821.27,UPI_37193605,UPI_39536472,0,NORMAL
9322,703,BILL_PAY,46953.21,UPI_31994386,UPI_76763038,0,NORMAL
9323,672,WALLET_PAYMENT,1806.87,UPI_31101913,UPI_70138357,0,NORMAL
9324,267,QR_SCAN_PAY,48952.81,UPI_91524124,UPI_41264625,0,NORMAL
9325,379,QR_SCAN_PAY,2936.74,UPI_22200255,UPI_29679478,0,NORMAL
9326,489,MERCHANT_PAY,37693.73,UPI_37713421,UPI_99296267,0,NORMAL
9327,702,WALLET_PAYMENT,2269.65,UPI_23765968,UPI_50059912,0,NORMAL
9328,687,MERCHANT_PAY,46578.41,UPI_74511302,UPI_60656140,0,NORMAL
9329,290,UPI_TRANSFER,5437.75,UPI_94035220,UPI_78228089,0,NORMAL
9330,357,QR_SCAN_PAY,2528.7,UPI_25659376,UPI_41357715,0,NORMAL
9331,657,UPI_TRANSFER,44463.81,UPI_68426213,UPI_32538836,0,NORMAL
9332,204,MERCHANT_PAY,4794.22,UPI_42407175,UPI_96570304,0,NORMAL
9333,213,BILL_PAY,39897.57,UPI_51247633,UPI_24995431,0,NORMAL
9334,552,QR_SCAN_PAY,37353.0,UPI_52915571,UPI_83145915,0,NORMAL
9335,323,BILL_PAY,29945.91,UPI_46269115,UPI_84275152,0,NORMAL
9336,594,WALLET_PAYMENT,18901.25,UPI_86766252,UPI_85845292,1,ACCOUNT_TAKEOVER
9337,181,QR_SCAN_PAY,45779.45,UPI_63566023,UPI_33658243,0,NORMAL
9338,499,UPI_TRANSFER,43554.71,UPI_31947998,UPI_43913157,0,NORMAL
9339,320,BILL_PAY,21315.22,UPI_68278430,UPI_19809580,0,NORMAL
9340,83,WALLET_PAYMENT,11590.09,UPI_76750619,UPI_57983954,0,NORMAL
9341,303,QR_SCAN_PAY,13632.22,UPI_83351919,UPI_54358749,0,NORMAL
9342,262,WALLET_PAYMENT,11020.08,UPI_90185407,UPI_50369567,0,NORMAL
9343,200,UPI_TRANSFER,27064.89,UPI_76970020,UPI_26446526,0,NORMAL
9344,240,QR_SCAN_PAY,43427.6,UPI_43102956,UPI_97503863,0,NORMAL
9345,692,WALLET_PAYMENT,38681.73,UPI_39320654,UPI_20730204,0,NORMAL
9346,683,MERCHANT_PAY,39776.55,UPI_44657859,UPI_79491207,0,NORMAL
9347,295,QR_SCAN_PAY,22417.18,UPI_37312674,UPI_26682708,0,NORMAL
9348,512,QR_SCAN_PAY,16125.63,UPI_83087226,UPI_46826320,0,NORMAL
9349,689,QR_SCAN_PAY,37869.0,UPI_46721505,UPI_55874384,0,NORMAL
9350,396,QR_SCAN_PAY,39665.95,UPI_56073379,UPI_17933303,0,NORMAL
9351,138,MERCHANT_PAY,34769.21,UPI_52787269,UPI_28837710,0,NORMAL
9352,129,UPI_TRANSFER,1610.2,UPI_24731907,UPI_66483480,0,NORMAL
9353,49,MERCHANT_PAY,29486.29,UPI_45642160,UPI_97158944,0,NORMAL
9354,676,MERCHANT_PAY,17355.56,UPI_12631389,UPI_24526579,0,NORMAL
9355,293,WALLET_PAYMENT,9813.66,UPI_41232678,UPI_98265978,0,NORMAL
9356,628,BILL_PAY,34721.29,UPI_45860753,UPI_15909391,0,NORMAL
9357,536,BILL_PAY,13429.96,UPI_62330555,UPI_53460790,0,NORMAL
9358,311,WALLET_PAYMENT,45642.49,UPI_58722261,UPI_37404963,0,NORMAL
9359,537,MERCHANT_PAY,14907.46,UPI_91127536,UPI_80237511,0,NORMAL
9360,639,WALLET_PAYMENT,27761.25,UPI_44733276,UPI_40607951,0,NORMAL
9361,234,QR_SCAN_PAY,41388.97,UPI_24137110,UPI_55219414,0,NORMAL
9362,209,WALLET_PAYMENT,20108.91,UPI_14937795,UPI_97307650,0,NORMAL
9363,605,WALLET_PAYMENT,41433.75,UPI_80345170,UPI_53172770,0,NORMAL
9364,94,QR_SCAN_PAY,36186.2,UPI_38711769,UPI_29805553,0,NORMAL
9365,327,BILL_PAY,46043.69,UPI_49807238,UPI_32688506,0,NORMAL
9366,225,QR_SCAN_PAY,16295.1,UPI_21804428,UPI_81133795,0,NORMAL
9367,11,UPI_TRANSFER,5255.88,UPI_16126722,UPI_94326478,0,NORMAL
9368,329,WALLET_PAYMENT,21520.32,UPI_67756071,UPI_70016413,0,NORMAL
9369,12,WALLET_PAYMENT,39291.74,UPI_95179658,UPI_72330638,0,NORMAL
9370,35,BILL_PAY,22524.5,UPI_98761039,UPI_92162908,0,NORMAL
9371,447,MERCHANT_PAY,13103.09,UPI_56818515,UPI_88587449,0,NORMAL
9372,452,QR_SCAN_PAY,1385.02,UPI_48052402,UPI_81120866,0,NORMAL
9373,740,MERCHANT_PAY,15654.63,UPI_70466134,UPI_46427163,0,NORMAL
9374,220,UPI_TRANSFER,35670.49,UPI_93422102,UPI_70653022,0,NORMAL
9375,441,QR_SCAN_PAY,7384.95,UPI_96436127,UPI_57081105,0,NORMAL
9376,653,UPI_TRANSFER,17047.26,UPI_10368549,UPI_34599397,1,ACCOUNT_TAKEOVER
9377,535,UPI_TRANSFER,1016.47,UPI_38463347,UPI_28648434,0,NORMAL
9378,595,UPI_TRANSFER,36089.14,UPI_28685639,UPI_63036215,0,NORMAL
9379,229,QR_SCAN_PAY,44034.75,UPI_34371045,UPI_70089486,0,NORMAL
9380,344,QR_SCAN_PAY,28428.57,UPI_54551143,UPI_86355022,0,NORMAL
9381,80,BILL_PAY,1298.48,UPI_39026631,UPI_75533261,0,NORMAL
9382,353,WALLET_PAYMENT,10885.18,UPI_32140009,UPI_40548130,0,NORMAL
9383,396,MERCHANT_PAY,21926.26,UPI_54283766,UPI_76654759,1,SOCIAL_ENGINEERING
9384,290,MERCHANT_PAY,29381.12,UPI_65443369,UPI_44551986,0,NORMAL
9385,455,UPI_TRANSFER,24816.34,UPI_93003306,UPI_23411387,0,NORMAL
9386,671,QR_SCAN_PAY,45793.72,UPI_48640718,UPI_37961911,0,NORMAL
9387,128,QR_SCAN_PAY,46932.12,UPI_40480205,UPI_76464489,0,NORMAL
9388,702,UPI_TRANSFER,5362.09,UPI_44190392,UPI_36306552,0,NORMAL
9389,543,WALLET_PAYMENT,6923.85,UPI_19368511,UPI_25966645,0,NORMAL
9390,359,MERCHANT_PAY,17905.96,UPI_34161215,UPI_24856573,0,NORMAL
9391,527,BILL_PAY,21064.64,UPI_88288059,UPI_67842780,0,NORMAL
9392,313,WALLET_PAYMENT,29305.4,UPI_87614131,UPI_24312662,1,FAKE_MERCHANT
9393,75,QR_SCAN_PAY,38659.12,UPI_82019555,UPI_99226935,0,NORMAL
9394,546,UPI_TRANSFER,6792.71,UPI_29037521,UPI_42581848,0,NORMAL
9395,196,MERCHANT_PAY,40132.97,UPI_13000474,UPI_25849960,1,FAKE_MERCHANT
9396,29,UPI_TRANSFER,30503.37,UPI_87682746,UPI_39712534,0,NORMAL
9397,706,QR_SCAN_PAY,49044.32,UPI_89682834,UPI_18303989,0,NORMAL
9398,16,UPI_TRANSFER,32560.13,UPI_97787266,UPI_26746241,0,NORMAL
9399,423,MERCHANT_PAY,35805.99,UPI_76300104,UPI_98644396,0,NORMAL
9400,589,UPI_TRANSFER,9764.47,UPI_69640102,UPI_46224448,0,NORMAL
9401,593,MERCHANT_PAY,38444.25,UPI_38699969,UPI_82855973,0,NORMAL
9402,405,UPI_TRANSFER,3967.91,UPI_98124744,UPI_64424197,0,NORMAL
9403,636,UPI_TRANSFER,32828.24,UPI_91327493,UPI_53001775,0,NORMAL
9404,531,MERCHANT_PAY,2783.37,UPI_86252443,UPI_52401998,0,NORMAL
9405,614,UPI_TRANSFER,5765.71,UPI_86856495,UPI_79886785,0,NORMAL
9406,77,WALLET_PAYMENT,5397.77,UPI_18632929,UPI_64505149,0,NORMAL
9407,229,BILL_PAY,2628.94,UPI_47119669,UPI_70812957,0,NORMAL
9408,297,WALLET_PAYMENT,16060.34,UPI_53387371,UPI_75521116,0,NORMAL
9409,510,BILL_PAY,49717.65,UPI_17966242,UPI_62390475,0,NORMAL
9410,715,WALLET_PAYMENT,17414.53,UPI_75767754,UPI_32403635,0,NORMAL
9411,573,BILL_PAY,38039.99,UPI_40761834,UPI_58255201,0,NORMAL
9412,538,UPI_TRANSFER,6620.19,UPI_46587677,UPI_55672257,0,NORMAL
9413,583,MERCHANT_PAY,22727.28,UPI_11716655,UPI_38137577,1,MICRO_VELOCITY
9414,615,MERCHANT_PAY,9259.87,UPI_90477508,UPI_65004235,0,NORMAL
9415,326,QR_SCAN_PAY,9608.9,UPI_77601523,UPI_59006390,0,NORMAL
9416,363,BILL_PAY,4989.0,UPI_98232554,UPI_22885958,0,NORMAL
9417,669,QR_SCAN_PAY,21605.05,UPI_85305578,UPI_60442178,0,NORMAL
9418,359,QR_SCAN_PAY,3781.37,UPI_11438130,UPI_96370842,0,NORMAL
9419,706,BILL_PAY,45491.02,UPI_14679177,UPI_30142030,0,NORMAL
9420,324,MERCHANT_PAY,22397.78,UPI_57803163,UPI_97863943,0,NORMAL
9421,698,BILL_PAY,41929.11,UPI_17868987,UPI_55107217,0,NORMAL
9422,326,UPI_TRANSFER,48973.33,UPI_59266061,UPI_71996530,0,NORMAL
9423,625,QR_SCAN_PAY,33890.57,UPI_50565822,UPI_48448035,0,NORMAL
9424,165,QR_SCAN_PAY,45076.03,UPI_21713508,UPI_66636405,0,NORMAL
9425,573,BILL_PAY,6772.7,UPI_76084526,UPI_70124040,0,NORMAL
9426,604,QR_SCAN_PAY,41500.53,UPI_28308086,UPI_83585289,0,NORMAL
9427,455,MERCHANT_PAY,13564.51,UPI_68391351,UPI_88445395,0,NORMAL
9428,153,QR_SCAN_PAY,23632.54,UPI_27518469,UPI_96794233,0,NORMAL
9429,737,BILL_PAY,32330.9,UPI_45546622,UPI_20623232,0,NORMAL
9430,127,MERCHANT_PAY,45177.66,UPI_17702749,UPI_93469530,0,NORMAL
9431,193,MERCHANT_PAY,45550.14,UPI_15106578,UPI_72416815,0,NORMAL
9432,627,QR_SCAN_PAY,4609.66,UPI_18078525,UPI_67428324,0,NORMAL
9433,530,BILL_PAY,18230.95,UPI_13920511,UPI_59398015,0,NORMAL
9434,10,QR_SCAN_PAY,39659.79,UPI_51167792,UPI_52824977,0,NORMAL
9435,92,UPI_TRANSFER,35159.33,UPI_60680141,UPI_69742541,0,NORMAL
9436,139,UPI_TRANSFER,1322.49,UPI_80739501,UPI_47644076,0,NORMAL
9437,481,MERCHANT_PAY,22497.22,UPI_70466756,UPI_77018095,0,NORMAL
9438,449,QR_SCAN_PAY,41463.51,UPI_87610284,UPI_99987068,0,NORMAL
9439,333,UPI_TRANSFER,36885.53,UPI_77844446,UPI_87299890,0,NORMAL
9440,340,WALLET_PAYMENT,20595.43,UPI_11278521,UPI_20936067,1,ACCOUNT_TAKEOVER
9441,52,UPI_TRANSFER,36759.38,UPI_90240543,UPI_62549010,0,NORMAL
9442,707,QR_SCAN_PAY,27562.78,UPI_76517719,UPI_28403415,0,NORMAL
9443,466,QR_SCAN_PAY,45631.89,UPI_30707442,UPI_40551434,0,NORMAL
9444,718,UPI_TRANSFER,29358.42,UPI_56892553,UPI_91881784,0,NORMAL
9445,475,QR_SCAN_PAY,20039.71,UPI_99326476,UPI_52612810,0,NORMAL
9446,401,QR_SCAN_PAY,43146.72,UPI_29173742,UPI_93337269,0,NORMAL
9447,439,WALLET_PAYMENT,2498.19,UPI_86746739,UPI_49100736,0,NORMAL
9448,605,MERCHANT_PAY,45026.03,UPI_38314892,UPI_76948654,0,NORMAL
9449,657,QR_SCAN_PAY,34818.86,UPI_61485475,UPI_46264695,0,NORMAL
9450,598,BILL_PAY,47030.59,UPI_94442197,UPI_93286645,0,NORMAL
9451,509,MERCHANT_PAY,12528.99,UPI_24293887,UPI_73796995,0,NORMAL
9452,153,MERCHANT_PAY,34747.59,UPI_33829448,UPI_34458469,1,MICRO_VELOCITY
9453,514,BILL_PAY,40474.12,UPI_41705465,UPI_51873136,0,NORMAL
9454,503,UPI_TRANSFER,35106.62,UPI_29785845,UPI_77502411,0,NORMAL
9455,676,WALLET_PAYMENT,10520.63,UPI_20970101,UPI_16391477,0,NORMAL
9456,6,QR_SCAN_PAY,13783.1,UPI_69152910,UPI_10912855,0,NORMAL
